Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Settlement_Date_missing,FNOL_Month_Num,FNOL_DayOfWeek,FNOL_IsWeekend,Ultimate_Claim_Amount_Capped,is_extreme_claim,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band,num_third_parties,max_injury_severity,has_minor,has_serious,has_fatality,has_pedestrian,has_passenger,has_driver
CLM31953,POL14953,2022-07-31,2022-08-01,Theft,High,False,False,12168,9043.0,Moderate,2023-09-04,settled,0,8,0,False,9043.0,False,CUST24953,72,Female,Retired,Bristol,14578,52,Sedan,2,Good,,,,,,,,
CLM31954,POL14679,2020-02-26,2020-02-26,Collision,Low,False,False,1945,1628.0,Minor,2020-04-04,settled,0,2,2,False,1628.0,False,CUST24679,35,Female,Self-Employed,London,5075,15,Motorcycle,9,Good,,,,,,,,
CLM31955,POL10230,2024-11-24,2024-11-29,Vandalism,Low,False,False,1410,804.0,Minor,2025-02-06,settled,0,11,4,False,804.0,False,CUST20230,75,Female,Employed,Liverpool,11926,55,Hatchback,16,Good,,,,,,,,
CLM31956,POL13908,2025-04-22,2025-04-22,Collision,Low,False,False,2251,1405.0,Minor,2025-06-01,settled,0,4,1,False,1405.0,False,CUST23908,51,Male,Self-Employed,Leeds,12394,33,Hatchback,20,Excellent,,,,,,,,
CLM31957,POL11773,2020-10-03,2020-10-05,Collision,Medium,False,False,34442,33988.0,Severe,2021-04-05,settled,0,10,0,False,33988.0,False,CUST21773,64,Female,Employed,Birmingham,20918,42,Van,14,Good,,,,,,,,
CLM31958,POL11174,2020-02-29,2020-03-06,Theft,Low,False,False,14999,13665.0,Moderate,2020-05-24,settled,0,3,4,False,13665.0,False,CUST21174,31,Male,Employed,London,14306,11,SUV,18,Fair,1.0,1.0,True,False,False,True,False,False
CLM31959,POL14845,2023-07-27,2023-07-28,Collision,Low,False,False,2541,1551.0,Minor,2023-10-05,settled,0,7,4,False,1551.0,False,CUST24845,22,Female,Unemployed,Edinburgh,20464,4,Van,14,Fair,,,,,,,,
CLM31960,POL12052,2024-05-09,2024-05-09,Other,Medium,False,False,49297,51465.0,Severe,2024-09-01,settled,0,5,3,False,51465.0,False,CUST22052,63,Male,Retired,Cardiff,9585,45,Sedan,16,Excellent,,,,,,,,
CLM31961,POL12601,2019-05-03,2019-05-05,Collision,High,False,False,2090,1770.0,Minor,2020-06-13,settled,0,5,6,True,1770.0,False,CUST22601,36,Male,Employed,Glasgow,14812,15,Sedan,14,Fair,1.0,1.0,True,False,False,True,False,False
CLM31962,POL14439,2020-02-09,2020-02-14,Collision,Low,False,False,1863,1142.0,Minor,2020-04-05,settled,0,2,4,False,1142.0,False,CUST24439,36,Female,Employed,Cardiff,5995,18,Hatchback,14,Excellent,2.0,1.0,True,False,False,True,False,True
CLM31963,POL14035,2024-07-11,2024-07-12,Collision,Low,False,False,2045,1714.0,Minor,2024-08-13,settled,0,7,4,False,1714.0,False,CUST24035,21,Female,Student,Newcastle,8185,0,Sedan,18,Good,,,,,,,,
CLM31964,POL13540,2020-06-06,2020-06-08,Collision,High,False,False,3275,2791.0,Moderate,2021-10-28,settled,0,6,0,False,2791.0,False,CUST23540,46,Male,Self-Employed,Liverpool,18019,27,Coupe,16,Excellent,,,,,,,,
CLM31965,POL12753,2022-02-15,2022-02-16,Collision,Low,False,False,2086,1300.0,Minor,2022-04-04,settled,0,2,2,False,1300.0,False,CUST22753,25,Female,Self-Employed,Edinburgh,9220,4,Sedan,10,Good,,,,,,,,
CLM31966,POL10632,2020-07-24,2020-07-25,Collision,Medium,False,False,8272,6725.0,Major,2020-12-01,settled,0,7,5,True,6725.0,False,CUST20632,55,Male,Self-Employed,Edinburgh,14495,33,Sedan,8,Good,,,,,,,,
CLM31967,POL14203,2020-07-13,2020-07-17,Collision,Low,False,False,2386,1557.0,Minor,2020-10-09,settled,0,7,4,False,1557.0,False,CUST24203,53,Female,Self-Employed,Bristol,11894,35,Sedan,5,Good,,,,,,,,
CLM31968,POL13260,2022-05-02,2022-05-03,Collision,Medium,False,False,11285,9330.0,Major,2022-09-23,settled,0,5,1,False,9330.0,False,CUST23260,42,Female,Employed,Edinburgh,6947,22,Motorcycle,18,Poor,,,,,,,,
CLM31969,POL13250,2021-03-30,2021-03-30,Theft,Low,False,False,4759,3044.0,Minor,2021-05-17,settled,0,3,1,False,3044.0,False,CUST23250,56,Male,Employed,Bristol,9360,34,Motorcycle,13,Fair,1.0,1.0,True,False,False,False,True,False
CLM31970,POL10918,2022-08-06,2022-08-06,Fire,Low,False,False,13163,9813.0,Minor,2022-10-07,settled,0,8,5,True,9813.0,False,CUST20918,38,Male,Employed,Cardiff,17805,20,Coupe,16,Good,,,,,,,,
CLM31971,POL10026,2024-07-14,2024-07-14,Collision,Low,False,True,1646,1055.0,Minor,2024-08-29,settled,0,7,6,True,1055.0,False,CUST20026,57,Female,Self-Employed,Cardiff,12699,37,SUV,8,Excellent,2.0,1.0,True,False,False,False,True,True
CLM31972,POL12419,2021-11-25,2021-11-30,Theft,Low,True,True,5111,3259.0,Minor,2022-02-23,settled,0,11,1,False,3259.0,False,CUST22419,46,Male,Employed,Liverpool,13680,28,Coupe,17,Poor,,,,,,,,
CLM31973,POL11392,2019-08-08,2019-08-10,Other,Medium,False,True,10573,8107.0,Major,2019-12-01,settled,0,8,5,True,8107.0,False,CUST21392,42,Male,Student,Leeds,11037,24,Coupe,9,Excellent,1.0,2.0,False,True,False,True,False,False
CLM31974,POL12437,2021-07-11,2021-07-12,Collision,Low,True,False,11479,10577.0,Major,2021-09-03,settled,0,7,0,False,10577.0,False,CUST22437,24,Male,Self-Employed,Bristol,9393,2,Motorcycle,2,Fair,,,,,,,,
CLM31975,POL13702,2020-12-01,2020-12-06,Vandalism,Low,False,False,1304,993.0,Minor,2021-02-13,settled,0,12,6,True,993.0,False,CUST23702,50,Male,Self-Employed,Liverpool,6532,31,Sedan,9,Good,,,,,,,,
CLM31976,POL10268,2024-11-22,2024-11-22,Collision,Low,False,False,3130,2781.0,Moderate,2025-01-03,settled,0,11,4,False,2781.0,False,CUST20268,66,Female,Retired,Liverpool,10069,45,Hatchback,7,Fair,2.0,1.0,True,False,False,True,True,False
CLM31977,POL10129,2021-10-17,2021-10-17,Vandalism,Low,False,False,1265,780.0,Minor,2021-11-18,settled,0,10,6,True,780.0,False,CUST20129,38,Male,Self-Employed,Bristol,19783,20,Van,11,Excellent,,,,,,,,
CLM31978,POL11356,2020-02-13,2020-02-15,Collision,Medium,False,False,1850,1228.0,Minor,2020-04-17,settled,0,2,5,True,1228.0,False,CUST21356,57,Female,Self-Employed,Newcastle,9838,37,Sedan,1,Good,1.0,1.0,True,False,False,True,False,False
CLM31979,POL11543,2022-02-10,2022-02-11,Vandalism,Low,False,False,1929,1129.0,Minor,2022-04-25,settled,0,2,4,False,1129.0,False,CUST21543,56,Female,Employed,Leeds,13170,34,Coupe,17,Excellent,,,,,,,,
CLM31980,POL10668,2025-08-09,2025-08-15,Collision,Low,False,False,3094,2444.0,Minor,2025-10-24,settled,0,8,4,False,2444.0,False,CUST20668,42,Female,Self-Employed,Manchester,7395,22,Sedan,0,Excellent,,,,,,,,
CLM31981,POL11859,2024-09-12,2024-09-13,Collision,Low,False,False,13908,15605.0,Major,2024-11-12,settled,0,9,4,False,15605.0,False,CUST21859,69,Male,Retired,Cardiff,14054,47,SUV,1,Good,1.0,1.0,True,False,False,True,False,False
CLM31982,POL14300,2019-10-06,2019-10-06,Weather,Medium,False,True,19133,17095.0,Major,2020-02-06,settled,0,10,6,True,17095.0,False,CUST24300,18,Female,Student,Birmingham,19518,0,Hatchback,2,Excellent,,,,,,,,
CLM31983,POL10872,2024-05-08,2024-05-11,Theft,Low,False,False,31704,23527.0,Major,2024-06-29,settled,0,5,5,True,23527.0,False,CUST20872,47,Female,Employed,Edinburgh,7132,28,Hatchback,16,Good,1.0,1.0,True,False,False,False,False,True
CLM31984,POL12468,2020-08-09,2020-08-10,Collision,Low,False,False,1145,857.0,Minor,2020-09-27,settled,0,8,0,False,857.0,False,CUST22468,72,Male,Retired,Glasgow,9010,51,Sedan,13,Good,,,,,,,,
CLM31985,POL14602,2025-05-09,2025-05-12,Weather,Low,False,False,3189,2625.0,Minor,2025-06-15,settled,0,5,0,False,2625.0,False,CUST24602,24,Female,Employed,Leeds,4428,6,Sedan,7,Good,,,,,,,,
CLM31986,POL11029,2025-03-24,2025-03-25,Theft,Low,False,False,5494,4669.0,Minor,2025-05-28,settled,0,3,1,False,4669.0,False,CUST21029,71,Male,Retired,Bristol,5434,53,Hatchback,20,Fair,,,,,,,,
CLM31987,POL13847,2020-06-11,2020-06-13,Theft,Low,False,False,5516,4670.0,Minor,2020-08-06,settled,0,6,5,True,4670.0,False,CUST23847,56,Female,Retired,Newcastle,23424,37,Hatchback,20,Good,1.0,1.0,True,False,False,False,False,True
CLM31988,POL10849,2020-08-20,2020-08-20,Weather,Low,False,False,3969,3079.0,Minor,2020-11-11,settled,0,8,3,False,3079.0,False,CUST20849,46,Female,Self-Employed,Manchester,11120,28,Sedan,6,Good,1.0,1.0,True,False,False,False,False,True
CLM31989,POL14994,2025-07-02,2025-07-05,Theft,Low,False,False,10569,7180.0,Moderate,2025-09-13,settled,0,7,5,True,7180.0,False,CUST24994,70,Male,Retired,Bristol,10598,51,Hatchback,15,Excellent,,,,,,,,
CLM31990,POL13741,2022-07-02,2022-07-06,Vandalism,Low,True,False,1434,777.0,Minor,2022-10-04,settled,0,7,2,False,777.0,False,CUST23741,64,Female,Self-Employed,Bristol,22971,46,Sedan,7,Good,,,,,,,,
CLM31991,POL14292,2025-01-13,2025-01-19,Collision,Medium,False,False,4830,4524.0,Moderate,2025-03-24,settled,0,1,6,True,4524.0,False,CUST24292,64,Male,Employed,Leeds,8873,42,Van,18,Fair,,,,,,,,
CLM31992,POL12856,2019-03-06,2019-03-06,Collision,Low,False,False,1895,1530.0,Minor,2019-05-04,settled,0,3,2,False,1530.0,False,CUST22856,34,Male,Employed,Leeds,12434,13,Sedan,11,Good,,,,,,,,
CLM31993,POL11337,2019-01-13,2019-01-13,Collision,Low,False,False,1722,1368.0,Minor,2019-03-24,settled,0,1,6,True,1368.0,False,CUST21337,60,Male,Self-Employed,Leeds,10041,42,SUV,10,Fair,,,,,,,,
CLM31994,POL14575,2019-08-17,2019-08-19,Collision,Low,False,True,2555,2809.0,Minor,2019-10-07,settled,0,8,0,False,2809.0,False,CUST24575,27,Male,Student,London,7799,7,Hatchback,9,Good,,,,,,,,
CLM31995,POL12655,2019-03-24,2019-03-24,Vandalism,Low,False,False,1053,851.0,Minor,2019-06-15,settled,0,3,6,True,851.0,False,CUST22655,72,Male,Self-Employed,Leeds,9990,53,Hatchback,0,Excellent,,,,,,,,
CLM31996,POL11015,2025-03-08,2025-03-09,Collision,Low,False,False,2212,1257.0,Minor,2025-05-08,settled,0,3,6,True,1257.0,False,CUST21015,63,Male,Employed,Bristol,11816,41,Sedan,0,Good,,,,,,,,
CLM31997,POL10352,2021-09-07,2021-09-07,Collision,Medium,False,False,1623,1170.0,Minor,2021-11-08,settled,0,9,1,False,1170.0,False,CUST20352,52,Male,Unemployed,Bristol,21650,30,Hatchback,3,Excellent,1.0,1.0,True,False,False,False,False,True
CLM31998,POL13899,2021-01-29,2021-01-30,Collision,Low,False,False,6390,5238.0,Moderate,2021-03-08,settled,0,1,5,True,5238.0,False,CUST23899,24,Male,Self-Employed,Cardiff,14247,5,Sedan,0,Good,,,,,,,,
CLM31999,POL13652,2025-02-17,2025-02-18,Vandalism,Low,True,False,1039,647.0,Minor,2025-05-10,settled,0,2,1,False,647.0,False,CUST23652,70,Male,Retired,Leeds,11877,52,SUV,17,Fair,,,,,,,,
CLM32000,POL11440,2023-05-22,2023-05-22,Collision,Medium,False,False,11466,10961.0,Major,2023-10-10,settled,0,5,0,False,10961.0,False,CUST21440,54,Male,Unemployed,Newcastle,15050,36,Van,15,Poor,,,,,,,,
CLM32001,POL12945,2025-08-24,2025-08-28,Weather,Medium,False,False,47786,38494.0,Severe,2026-01-24,settled,0,8,3,False,38494.0,False,CUST22945,33,Female,Self-Employed,Bristol,12992,15,Hatchback,12,Fair,,,,,,,,
CLM32002,POL11528,2019-01-21,2019-01-23,Collision,Low,False,False,2285,1284.0,Minor,2019-04-18,settled,0,1,2,False,1284.0,False,CUST21528,66,Male,Retired,Leeds,13533,45,SUV,0,Good,,,,,,,,
CLM32003,POL13355,2024-04-19,2024-04-20,Vandalism,Low,True,False,1065,713.0,Minor,2024-05-26,settled,0,4,5,True,713.0,False,CUST23355,60,Male,Retired,Birmingham,16669,38,SUV,7,Good,,,,,,,,
CLM32004,POL12691,2024-10-31,2024-10-31,Collision,Low,False,True,2145,1112.0,Minor,2024-12-03,settled,0,10,3,False,1112.0,False,CUST22691,40,Male,Unemployed,Cardiff,15429,18,Sedan,18,Fair,,,,,,,,
CLM32005,POL10444,2021-12-18,2021-12-19,Collision,High,False,True,30594,24820.0,Severe,2022-05-19,settled,0,12,6,True,24820.0,False,CUST20444,77,Female,Self-Employed,Bristol,6568,55,Hatchback,12,Fair,1.0,1.0,True,False,False,False,False,True
CLM32006,POL13579,2022-02-07,2022-02-08,Vandalism,Low,False,False,1342,801.0,Minor,2022-03-11,settled,0,2,1,False,801.0,False,CUST23579,60,Male,Self-Employed,Liverpool,16028,41,Sedan,19,Good,,,,,,,,
CLM32007,POL11615,2024-02-18,2024-02-20,Collision,Low,False,False,5906,3880.0,Moderate,2024-04-30,settled,0,2,1,False,3880.0,False,CUST21615,18,Female,Self-Employed,Newcastle,23050,0,SUV,10,Excellent,1.0,1.0,True,False,False,True,False,False
CLM32008,POL10918,2021-06-18,2021-06-24,Weather,Low,False,False,2670,1724.0,Minor,2021-09-05,settled,0,6,3,False,1724.0,False,CUST20918,38,Male,Employed,Cardiff,17805,20,Coupe,16,Good,,,,,,,,
CLM32009,POL13446,2023-04-09,2023-04-09,Collision,High,False,False,49398,50657.0,Severe,2024-04-28,settled,0,4,6,True,50657.0,False,CUST23446,44,Female,Employed,Cardiff,10954,26,Hatchback,17,Good,,,,,,,,
CLM32010,POL10039,2022-01-19,2022-01-19,Collision,Low,False,False,5383,3963.0,Moderate,2022-03-16,settled,0,1,2,False,3963.0,False,CUST20039,72,Female,Retired,Liverpool,12745,54,SUV,0,Excellent,,,,,,,,
CLM32011,POL11109,2023-10-20,2023-10-20,Collision,High,False,False,28877,29520.0,Severe,2025-01-19,settled,0,10,4,False,29520.0,False,CUST21109,74,Male,Employed,Glasgow,7681,52,Sedan,11,Good,,,,,,,,
CLM32012,POL10849,2019-07-14,2019-07-14,Theft,High,False,False,223741,243909.0,Catastrophic,2020-11-10,settled,0,7,6,True,170896.0200000001,True,CUST20849,46,Female,Self-Employed,Manchester,11120,28,Sedan,6,Good,,,,,,,,
CLM32013,POL10220,2019-05-22,2019-05-23,Theft,Low,False,False,4080,2636.0,Minor,2019-06-25,settled,0,5,3,False,2636.0,False,CUST20220,60,Female,Self-Employed,Leeds,11146,41,Hatchback,17,Excellent,,,,,,,,
CLM32014,POL14807,2020-06-27,2020-06-29,Weather,Low,False,False,2655,1429.0,Minor,2020-09-12,settled,0,6,0,False,1429.0,False,CUST24807,68,Female,Retired,Edinburgh,14613,50,Sedan,15,Fair,1.0,2.0,False,True,False,True,False,False
CLM32015,POL11268,2023-08-24,2023-08-26,Collision,Low,False,False,2300,1550.0,Minor,2023-10-22,settled,0,8,5,True,1550.0,False,CUST21268,28,Female,Unemployed,Edinburgh,15977,6,Motorcycle,7,Excellent,1.0,1.0,True,False,False,False,False,True
CLM32016,POL12610,2023-05-18,2023-05-19,Other,Low,False,False,2978,1883.0,Minor,2023-06-22,settled,0,5,4,False,1883.0,False,CUST22610,77,Female,Retired,Glasgow,13629,59,Van,2,Poor,1.0,1.0,True,False,False,False,False,True
CLM32017,POL10662,2024-02-23,2024-02-23,Collision,Low,False,False,4524,3103.0,Moderate,2024-05-09,settled,0,2,4,False,3103.0,False,CUST20662,79,Female,Retired,Birmingham,11575,60,SUV,20,Good,,,,,,,,
CLM32018,POL12593,2023-12-04,2023-12-04,Collision,Low,False,False,1660,1048.0,Minor,2024-02-02,settled,0,12,0,False,1048.0,False,CUST22593,78,Male,Retired,Manchester,15650,60,Hatchback,19,Fair,1.0,1.0,True,False,False,True,False,False
CLM32019,POL11536,2021-01-01,2021-01-08,Collision,Low,False,False,16908,12331.0,Major,2021-04-12,settled,0,1,4,False,12331.0,False,CUST21536,68,Female,Retired,Birmingham,8960,49,Sedan,19,Good,,,,,,,,
CLM32020,POL10859,2022-07-13,2022-07-19,Vandalism,Low,False,False,1205,1289.0,Minor,2022-09-21,settled,0,7,1,False,1289.0,False,CUST20859,29,Female,Unemployed,London,18105,11,SUV,19,Excellent,,,,,,,,
CLM32021,POL13168,2025-07-08,2025-07-10,Other,Low,False,False,6678,4089.0,Moderate,2025-09-02,settled,0,7,3,False,4089.0,False,CUST23168,67,Male,Unemployed,Bristol,12535,49,Hatchback,13,Good,,,,,,,,
CLM32022,POL12688,2020-04-29,2020-05-05,Collision,Low,False,False,1511,1296.0,Minor,2020-07-08,settled,0,5,1,False,1296.0,False,CUST22688,33,Female,Self-Employed,Birmingham,10154,11,Hatchback,17,Poor,,,,,,,,
CLM32023,POL14323,2022-03-22,2022-03-26,Theft,Medium,False,False,34669,34014.0,Major,2022-06-28,settled,0,3,5,True,34014.0,False,CUST24323,65,Female,Retired,Edinburgh,7164,44,Sedan,2,Good,1.0,1.0,True,False,False,False,False,True
CLM32024,POL10199,2022-04-18,2022-04-20,Collision,Medium,True,False,3628,2476.0,Minor,2022-08-28,settled,0,4,2,False,2476.0,False,CUST20199,26,Female,Employed,Edinburgh,2892,7,Hatchback,9,Poor,,,,,,,,
CLM32025,POL11336,2022-08-03,2022-08-08,Fire,Low,False,False,39770,29800.0,Moderate,2022-09-19,settled,0,8,0,False,29800.0,False,CUST21336,19,Female,Student,Newcastle,11586,0,SUV,13,Fair,,,,,,,,
CLM32026,POL14129,2023-03-10,2023-03-14,Collision,Low,False,True,1937,1127.0,Minor,2023-06-11,settled,0,3,1,False,1127.0,False,CUST24129,52,Male,Employed,Liverpool,12402,31,Coupe,13,Good,1.0,1.0,True,False,False,False,True,False
CLM32027,POL11922,2020-03-07,2020-03-08,Collision,Low,False,False,1665,1469.0,Minor,2020-05-15,settled,0,3,6,True,1469.0,False,CUST21922,79,Female,Retired,Bristol,11161,57,SUV,12,Good,,,,,,,,
CLM32028,POL11431,2022-11-14,2022-11-16,Collision,Low,False,False,2024,1375.0,Minor,2023-01-20,settled,0,11,2,False,1375.0,False,CUST21431,31,Female,Employed,Cardiff,15354,9,Van,7,Poor,,,,,,,,
CLM32029,POL13842,2024-06-28,2024-06-29,Collision,Medium,False,False,13598,11493.0,Major,2024-11-27,settled,0,6,5,True,11493.0,False,CUST23842,35,Male,Student,Glasgow,17609,17,Motorcycle,5,Good,,,,,,,,
CLM32030,POL13653,2025-01-05,2025-01-08,Weather,Low,False,False,1702,1234.0,Minor,2025-03-14,settled,0,1,2,False,1234.0,False,CUST23653,47,Male,Student,London,7810,27,Sedan,3,Good,,,,,,,,
CLM32031,POL12390,2019-11-27,2019-12-03,Theft,Medium,False,False,24804,20400.0,Major,2020-04-13,settled,0,12,1,False,20400.0,False,CUST22390,77,Male,Retired,Birmingham,17344,56,Sedan,5,Excellent,,,,,,,,
CLM32032,POL11751,2022-04-18,2022-04-19,Theft,Low,True,False,13883,13094.0,Moderate,2022-06-17,settled,0,4,1,False,13094.0,False,CUST21751,56,Male,Employed,Manchester,13113,36,Sedan,19,Excellent,,,,,,,,
CLM32033,POL10239,2021-06-05,2021-06-05,Vandalism,Low,False,False,1085,1616.0,Minor,2021-08-26,settled,0,6,5,True,1616.0,False,CUST20239,38,Female,Employed,London,3481,16,Sedan,6,Fair,,,,,,,,
CLM32034,POL13219,2023-12-12,2023-12-18,Fire,Medium,False,False,346796,319655.0,Severe,2024-06-26,settled,0,12,0,False,170896.0200000001,True,CUST23219,49,Male,Employed,Birmingham,4569,30,Van,5,Fair,,,,,,,,
CLM32035,POL10871,2020-02-02,2020-02-02,Vandalism,Low,False,False,3523,2963.0,Moderate,2020-04-13,settled,0,2,6,True,2963.0,False,CUST20871,46,Male,Employed,Edinburgh,10497,26,Coupe,11,Good,,,,,,,,
CLM32036,POL11431,2021-09-18,2021-09-20,Collision,Low,False,False,2336,1543.0,Minor,2021-12-18,settled,0,9,0,False,1543.0,False,CUST21431,31,Female,Employed,Cardiff,15354,9,Van,7,Poor,,,,,,,,
CLM32037,POL11814,2023-10-04,2023-10-06,Collision,Low,False,False,1453,1148.0,Minor,2023-11-30,settled,0,10,4,False,1148.0,False,CUST21814,54,Male,Retired,London,9322,32,Sedan,7,Good,,,,,,,,
CLM32038,POL11372,2021-06-30,2021-06-30,Fire,High,True,False,266856,244211.0,Severe,2022-07-08,settled,0,6,2,False,170896.0200000001,True,CUST21372,62,Female,Retired,Bristol,12463,42,SUV,11,Fair,,,,,,,,
CLM32039,POL12449,2020-04-18,2020-04-23,Theft,Low,False,False,10846,5551.0,Minor,2020-06-01,settled,0,4,3,False,5551.0,False,CUST22449,41,Female,Employed,Birmingham,12509,20,Sedan,8,Excellent,,,,,,,,
CLM32040,POL11200,2019-10-20,2019-10-21,Weather,Low,False,False,40151,38112.0,Severe,2020-02-18,settled,0,10,0,False,38112.0,False,CUST21200,79,Female,Retired,Bristol,11411,59,Hatchback,2,Poor,,,,,,,,
CLM32041,POL13491,2019-04-14,2019-04-14,Weather,High,False,False,6575,5448.0,Moderate,2020-01-04,settled,0,4,6,True,5448.0,False,CUST23491,24,Female,Employed,Newcastle,15904,3,SUV,13,Good,,,,,,,,
CLM32042,POL14565,2021-12-20,2021-12-20,Collision,Low,False,False,2616,1797.0,Minor,2022-03-09,settled,0,12,0,False,1797.0,False,CUST24565,64,Male,Employed,Liverpool,13271,46,Hatchback,2,Excellent,,,,,,,,
CLM32043,POL13089,2023-01-09,2023-01-10,Collision,Low,False,False,6947,6408.0,Moderate,2023-04-11,settled,0,1,1,False,6408.0,False,CUST23089,20,Female,Student,Liverpool,10612,2,Motorcycle,12,Poor,,,,,,,,
CLM32044,POL14662,2025-08-13,2025-08-13,Other,Medium,False,False,6916,4737.0,Moderate,2026-02-02,settled,0,8,2,False,4737.0,False,CUST24662,47,Male,Self-Employed,Glasgow,9012,28,SUV,6,Excellent,1.0,2.0,False,True,False,False,True,False
CLM32045,POL12301,2023-05-28,2023-06-03,Weather,Low,False,False,3116,1651.0,Minor,2023-07-04,settled,0,6,5,True,1651.0,False,CUST22301,57,Male,Unemployed,Edinburgh,8801,39,SUV,12,Good,,,,,,,,
CLM32046,POL13012,2021-07-01,2021-07-04,Collision,Medium,False,False,7037,6770.0,Major,2021-09-26,settled,0,7,6,True,6770.0,False,CUST23012,38,Male,Employed,Leeds,15575,17,Hatchback,4,Good,1.0,1.0,True,False,False,True,False,False
CLM32047,POL10690,2020-07-04,2020-07-08,Weather,Low,False,False,2287,1779.0,Minor,2020-09-16,settled,0,7,2,False,1779.0,False,CUST20690,18,Female,Unemployed,Liverpool,11545,0,Coupe,19,Good,,,,,,,,
CLM32048,POL11976,2022-05-22,2022-05-29,Collision,Medium,False,False,11359,8007.0,Major,2022-10-29,settled,0,5,6,True,8007.0,False,CUST21976,24,Female,Employed,London,8828,2,Coupe,0,Good,,,,,,,,
CLM32049,POL13858,2025-03-12,2025-03-15,Collision,Low,False,False,11989,11074.0,Major,2025-05-16,settled,0,3,5,True,11074.0,False,CUST23858,69,Male,Unemployed,Bristol,12440,50,SUV,0,Good,,,,,,,,
CLM32050,POL14482,2022-03-22,2022-03-23,Vandalism,High,False,False,6700,6421.0,Major,2023-01-21,settled,0,3,2,False,6421.0,False,CUST24482,68,Female,Retired,Manchester,16759,47,Sedan,10,Excellent,,,,,,,,
CLM32051,POL13161,2020-11-04,2020-11-05,Vandalism,Low,False,False,2665,2184.0,Moderate,2021-01-14,settled,0,11,3,False,2184.0,False,CUST23161,42,Male,Employed,Glasgow,12920,23,Hatchback,15,Good,1.0,2.0,False,True,False,False,False,True
CLM32052,POL12985,2020-07-02,2020-07-02,Collision,Low,False,False,4006,3705.0,Moderate,2020-08-17,settled,0,7,3,False,3705.0,False,CUST22985,65,Female,Retired,Edinburgh,8176,43,Coupe,14,Excellent,2.0,2.0,True,True,False,True,True,False
CLM32053,POL14977,2024-04-20,2024-04-26,Weather,Medium,False,False,39667,31924.0,Severe,2024-11-10,settled,0,4,4,False,31924.0,False,CUST24977,26,Female,Employed,Cardiff,2444,7,SUV,5,Fair,,,,,,,,
CLM32054,POL11105,2024-06-27,2024-06-29,Collision,Medium,False,False,187134,176081.0,Catastrophic,2024-12-15,settled,0,6,5,True,170896.0200000001,True,CUST21105,58,Female,Retired,Glasgow,8927,37,Coupe,16,Good,1.0,1.0,True,False,False,True,False,False
CLM32055,POL13205,2023-12-14,2023-12-14,Weather,Low,False,False,2785,1767.0,Minor,2024-02-12,settled,0,12,3,False,1767.0,False,CUST23205,51,Male,Retired,Glasgow,16148,30,Coupe,2,Good,1.0,1.0,True,False,False,False,True,False
CLM32056,POL11596,2024-04-22,2024-04-25,Collision,Low,False,False,2960,2269.0,Minor,2024-07-18,settled,0,4,3,False,2269.0,False,CUST21596,55,Male,Employed,Newcastle,13121,37,Sedan,5,Excellent,,,,,,,,
CLM32057,POL11792,2022-03-05,2022-03-05,Collision,Low,False,False,2970,2540.0,Minor,,open,1,3,5,True,2540.0,False,CUST21792,47,Male,Self-Employed,London,14269,26,Sedan,10,Poor,1.0,1.0,True,False,False,False,False,True
